"","aY","aZ","pfxX","pfxZ","pX","pZ","vX0","vY0","vZ0","x","y","x0","z0","aX","breakAngle","breakLength","spinRate","spinDirection","pitcherName","startSpeed","endSpeed","season"
"26508",3,4,2,4,5,1,4,2,1,1,5,2,5,2,4,3,5,4,"Justin Verlander",4,5,18
"26509",4,5,2,5,4,2,4,2,1,2,4,2,5,2,5,2,5,4,"Justin Verlander",4,4,18
"26510",3,5,2,4,4,2,4,1,1,2,4,2,5,2,5,3,5,4,"Justin Verlander",5,5,18
"26511",4,5,2,4,5,4,4,1,2,1,2,2,5,2,5,2,5,4,"Justin Verlander",5,4,18
"26512",4,5,2,5,5,2,5,1,1,1,4,2,5,2,4,2,5,4,"Justin Verlander",5,5,18
"26513",4,5,2,4,3,2,4,2,1,3,4,2,5,2,5,3,5,4,"Justin Verlander",4,4,18
"26514",4,5,2,5,2,2,4,2,1,4,4,2,5,2,5,3,5,4,"Justin Verlander",4,4,18
"26515",3,4,2,4,2,1,4,3,1,4,5,2,5,2,4,3,5,4,"Justin Verlander",3,4,18
"26516",3,4,2,4,4,2,4,2,1,2,4,2,5,2,4,3,5,4,"Justin Verlander",4,4,18
"26517",4,5,2,5,2,3,4,2,1,4,3,2,5,2,4,3,5,4,"Justin Verlander",4,4,18
"26518",4,3,1,3,3,3,4,2,2,3,3,2,5,1,4,4,5,4,"Justin Verlander",4,3,18
"26519",4,3,2,3,3,3,4,2,1,3,4,2,5,2,4,4,5,4,"Justin Verlander",4,4,18
"26520",4,3,2,3,1,1,3,3,1,5,5,2,5,2,4,4,5,4,"Justin Verlander",3,3,18
"26521",5,3,2,3,3,5,4,2,3,3,1,2,5,2,3,3,5,4,"Justin Verlander",4,3,18
"26522",5,4,2,4,3,2,4,2,1,3,4,2,5,2,3,3,4,4,"Justin Verlander",4,3,18
"26523",5,5,2,5,3,2,4,2,1,3,4,2,5,2,5,2,5,4,"Justin Verlander",4,3,18
"26524",1,2,4,3,1,1,1,4,2,5,5,4,2,4,3,4,3,2,"Jon Lester",2,2,18
"26525",1,2,5,2,3,1,2,4,2,3,5,5,2,5,3,4,3,1,"Jon Lester",2,2,18
"26526",2,2,4,2,3,2,2,4,3,3,4,4,2,4,2,4,3,2,"Jon Lester",2,2,18
"26527",2,2,4,3,2,2,1,4,3,4,4,4,2,4,2,3,3,2,"Jon Lester",2,2,18
"26528",2,2,5,2,3,4,2,4,4,3,2,4,2,5,3,4,3,2,"Jon Lester",2,2,18
"26529",3,3,4,3,3,3,2,4,4,3,3,4,2,4,2,3,3,2,"Jon Lester",2,2,18
"26530",3,3,4,3,5,2,2,3,3,1,4,5,2,4,3,3,3,2,"Jon Lester",3,3,18
"26531",1,3,4,3,4,3,2,5,3,2,3,5,2,4,3,4,2,2,"Jon Lester",1,2,18
"26532",1,2,4,2,4,2,2,5,3,2,4,5,2,4,2,4,3,2,"Jon Lester",1,2,18
"26533",1,2,4,2,4,1,2,4,3,2,5,5,2,4,2,4,3,2,"Jon Lester",2,2,18
"26534",1,1,4,1,2,1,1,5,3,4,5,4,2,4,2,5,3,2,"Jon Lester",1,2,18
"26535",1,2,4,2,3,2,2,4,3,3,4,5,2,4,3,4,3,2,"Jon Lester",2,2,18
"26536",1,2,4,2,4,5,2,5,5,2,1,5,3,4,2,4,3,2,"Jon Lester",1,2,18
"26537",1,2,4,2,1,4,1,5,5,5,2,4,3,4,2,4,2,2,"Jon Lester",1,1,18
"26538",1,2,4,2,3,2,2,5,3,3,4,5,2,4,2,4,2,2,"Jon Lester",1,1,18
"26539",1,2,4,2,1,1,1,5,2,5,5,4,2,4,2,4,2,2,"Jon Lester",2,2,18
"26540",1,2,4,2,2,2,2,5,4,4,4,5,2,4,1,4,2,2,"Jon Lester",1,1,18
"26541",1,2,4,2,1,2,1,4,3,5,4,4,2,4,2,4,2,2,"Jon Lester",2,3,18
"26542",1,2,4,2,1,1,1,4,2,5,5,4,2,4,2,4,2,2,"Jon Lester",2,2,18
"26543",1,1,4,1,4,2,2,5,3,2,4,5,2,4,2,5,2,1,"Jon Lester",1,2,18
"26544",2,2,4,2,4,2,2,4,3,2,4,5,2,4,2,4,2,2,"Jon Lester",2,2,18
"26545",2,2,4,3,5,2,2,5,3,1,4,5,2,4,3,4,2,2,"Jon Lester",1,1,18
"26546",2,2,4,3,4,3,2,5,4,2,3,5,2,4,3,4,3,2,"Jon Lester",1,1,18
"26547",2,2,4,3,5,2,2,4,3,1,4,5,2,4,3,4,2,2,"Jon Lester",2,2,18
"26548",2,2,4,2,5,2,2,4,3,1,4,5,2,4,3,4,3,2,"Jon Lester",2,3,18
"26549",2,2,4,2,2,4,1,4,5,4,2,4,3,4,2,4,2,2,"Jon Lester",2,2,18
"26550",2,2,4,3,3,2,2,4,3,3,4,5,2,4,3,4,2,2,"Jon Lester",2,2,18
"26551",1,2,4,2,4,2,2,5,3,2,4,5,2,4,2,4,2,2,"Jon Lester",1,1,18
"26552",2,2,4,3,5,4,2,4,4,1,2,5,2,4,2,3,2,2,"Jon Lester",2,2,18
"26553",2,2,4,3,5,3,2,4,4,1,3,5,2,4,2,3,3,2,"Jon Lester",2,2,18
"26554",2,2,4,3,3,3,2,4,4,3,3,5,2,4,3,3,2,2,"Jon Lester",2,2,18
"26555",2,3,4,3,3,3,2,4,4,3,3,5,2,4,3,3,3,2,"Jon Lester",2,2,18
"26556",2,3,4,3,3,3,2,4,3,3,3,5,2,4,2,3,3,2,"Jon Lester",2,2,18
"26557",2,2,4,3,2,1,1,4,1,4,5,5,2,4,2,4,2,2,"Jon Lester",2,2,18
"26558",2,1,4,2,4,4,2,4,5,2,2,5,3,4,2,4,3,2,"Jon Lester",2,2,18
"26559",2,2,4,2,3,3,2,4,4,3,3,5,2,4,2,4,2,2,"Jon Lester",2,2,18
"26560",3,3,4,3,3,3,2,4,3,3,3,5,2,4,2,3,3,2,"Jon Lester",2,2,18
"26561",2,2,4,2,3,4,2,4,4,3,2,5,2,4,2,4,2,2,"Jon Lester",2,2,18
"26562",3,2,4,2,3,5,2,4,5,3,1,5,3,4,2,4,2,2,"Jon Lester",2,2,18
"26563",2,2,4,2,1,2,1,3,3,5,4,4,2,4,2,3,2,2,"Jon Lester",3,3,18
"26564",3,2,4,3,1,2,1,4,3,5,4,4,2,4,2,3,2,2,"Jon Lester",2,2,18
"26565",2,2,4,2,5,3,2,4,4,1,3,5,2,4,3,4,3,2,"Jon Lester",2,2,18
"26566",2,2,4,2,5,5,2,4,5,1,1,5,3,4,2,3,2,2,"Jon Lester",2,2,18
"26567",2,3,4,3,3,4,2,4,4,3,2,5,3,4,3,3,2,2,"Jon Lester",2,2,18
"26568",2,3,4,3,3,4,2,4,4,3,2,5,2,4,2,3,2,2,"Jon Lester",2,2,18
"26569",2,2,4,2,5,2,2,3,3,1,4,5,2,5,3,4,3,2,"Jon Lester",3,3,18
"26570",3,3,4,3,4,4,2,3,4,2,2,4,2,5,3,3,3,2,"Jon Lester",3,3,18
"26571",1,2,4,2,5,4,2,4,4,1,2,5,2,4,2,4,2,2,"Jon Lester",2,3,18
"26572",1,2,4,2,2,2,1,3,3,4,4,5,2,4,3,4,2,2,"Jon Lester",3,3,18
"26573",2,2,4,2,1,2,1,3,3,5,4,5,2,4,3,3,2,2,"Jon Lester",3,3,18
"26574",4,2,4,2,4,5,2,4,5,2,1,5,2,4,2,4,2,2,"Jon Lester",2,2,18
"26575",3,2,4,3,5,3,2,3,4,1,3,5,2,4,3,3,3,2,"Jon Lester",3,2,18
"26576",2,1,4,2,5,2,2,4,3,1,4,5,2,4,3,4,3,2,"Jon Lester",2,2,18
"26577",2,2,4,2,4,2,2,4,3,2,4,5,2,4,2,4,2,2,"Jon Lester",2,2,18
"26578",3,3,2,3,1,5,3,2,5,5,1,2,3,2,4,3,4,4,"Gerrit Cole",4,4,18
"26579",4,3,2,2,2,4,4,2,4,4,2,2,2,1,4,4,3,4,"Gerrit Cole",4,4,18
"26580",3,3,2,3,1,4,4,2,4,5,2,2,2,2,4,3,3,4,"Gerrit Cole",4,4,18
"26581",4,4,2,4,4,3,4,1,3,2,3,2,2,2,4,3,4,4,"Gerrit Cole",5,4,18
"26582",3,3,2,3,3,4,4,1,4,3,2,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26583",3,3,2,3,3,3,4,1,3,3,3,2,2,2,3,3,2,4,"Gerrit Cole",4,5,18
"26584",2,2,2,1,4,3,4,1,3,2,3,2,2,2,3,4,3,4,"Gerrit Cole",5,5,18
"26585",3,3,3,3,5,3,4,1,3,1,3,2,2,2,2,2,2,3,"Gerrit Cole",5,5,18
"26586",3,2,2,2,5,4,4,1,4,1,2,2,3,2,3,3,3,4,"Gerrit Cole",5,5,18
"26587",3,4,2,3,3,4,4,1,3,3,2,2,2,2,3,2,2,4,"Gerrit Cole",5,5,18
"26588",3,3,2,2,2,3,4,1,3,5,3,2,2,2,4,4,3,4,"Gerrit Cole",4,5,18
"26589",3,3,2,3,2,4,4,1,4,4,2,2,2,2,3,3,2,4,"Gerrit Cole",5,5,18
"26590",3,2,2,2,3,3,4,1,3,4,3,2,2,2,3,3,2,4,"Gerrit Cole",5,5,18
"26591",3,3,2,2,3,2,4,1,3,3,4,2,2,2,3,3,4,4,"Gerrit Cole",5,5,18
"26592",2,3,2,3,3,2,4,2,3,3,4,2,2,2,4,3,4,4,"Gerrit Cole",4,5,18
"26593",3,4,2,3,5,2,5,2,2,1,4,2,2,2,4,3,4,4,"Gerrit Cole",4,5,18
"26594",3,3,2,2,4,2,4,1,3,2,4,2,2,2,4,4,4,4,"Gerrit Cole",5,5,18
"26595",4,3,2,3,3,2,4,1,2,3,4,2,2,2,4,3,3,4,"Gerrit Cole",5,5,18
"26596",4,4,2,3,4,1,4,1,1,2,5,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26597",3,3,2,3,3,2,4,1,2,3,4,2,2,2,4,3,3,4,"Gerrit Cole",5,5,18
"26598",4,3,2,3,4,2,4,1,2,2,4,2,2,2,4,3,3,4,"Gerrit Cole",5,5,18
"26599",5,4,2,3,2,3,4,1,3,4,3,2,2,2,3,3,4,4,"Gerrit Cole",5,5,18
"26600",4,4,2,3,3,3,4,1,3,3,3,2,2,2,4,3,5,4,"Gerrit Cole",5,5,18
"26601",3,3,2,2,4,2,5,1,2,2,4,2,2,2,4,3,3,4,"Gerrit Cole",5,5,18
"26602",4,3,2,3,4,1,4,1,1,2,5,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26603",3,3,2,3,3,3,4,1,3,3,3,2,2,2,4,3,3,4,"Gerrit Cole",5,5,18
"26604",3,3,2,2,4,4,4,1,4,2,2,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26605",4,3,2,3,3,4,4,1,4,3,2,2,2,2,4,3,3,4,"Gerrit Cole",5,5,18
"26606",4,3,2,3,3,5,4,1,4,3,1,2,3,2,3,3,4,4,"Gerrit Cole",5,5,18
"26607",4,4,2,3,2,4,4,1,4,4,2,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26608",4,2,2,2,3,4,4,2,4,3,2,2,3,2,4,4,4,4,"Gerrit Cole",4,4,18
"26609",3,2,2,1,1,4,4,1,4,5,2,2,3,2,3,4,4,4,"Gerrit Cole",5,5,18
"26610",3,4,2,3,4,3,4,1,3,2,3,2,2,2,3,3,4,4,"Gerrit Cole",5,5,18
"26611",5,4,2,3,3,4,4,1,4,3,2,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26612",3,3,2,3,5,4,4,2,4,1,2,2,3,2,3,3,4,4,"Gerrit Cole",4,4,18
"26613",3,4,2,3,4,2,4,2,3,2,4,2,2,2,4,3,5,4,"Gerrit Cole",4,4,18
"26614",4,3,2,3,4,4,4,2,4,3,2,2,3,2,4,3,4,4,"Gerrit Cole",4,4,18
"26615",4,4,2,3,2,3,4,2,3,4,3,2,2,2,5,3,5,4,"Gerrit Cole",4,4,18
"26616",4,3,2,3,4,3,4,1,3,2,3,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26617",3,4,2,3,4,2,4,1,2,2,4,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26618",5,3,2,3,4,2,4,1,2,2,4,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26619",2,3,2,3,5,1,4,2,1,1,5,2,2,2,2,3,3,4,"Gerrit Cole",4,5,18
"26620",3,4,2,3,4,3,4,2,3,2,3,2,2,2,3,3,3,4,"Gerrit Cole",4,5,18
"26621",3,3,2,3,4,4,4,2,4,2,2,2,3,2,2,2,3,3,"Gerrit Cole",4,5,18
"26622",2,3,2,3,2,4,4,2,4,4,2,2,3,2,3,3,3,4,"Gerrit Cole",4,4,18
"26623",4,5,2,4,3,5,4,1,4,3,1,2,3,2,5,3,3,4,"Gerrit Cole",5,5,18
"26624",4,4,2,4,3,1,4,1,1,3,5,2,2,2,4,3,4,4,"Gerrit Cole",4,4,18
"26625",4,3,2,3,4,4,4,2,4,2,2,2,3,2,4,3,4,4,"Gerrit Cole",4,4,18
"26626",4,3,2,3,4,4,4,1,4,2,2,2,2,2,3,3,4,4,"Gerrit Cole",5,5,18
"26627",3,3,2,3,3,4,4,1,4,3,2,2,2,2,4,3,4,4,"Gerrit Cole",5,5,18
"26628",4,3,2,3,4,5,4,1,4,2,1,2,3,2,3,3,3,4,"Gerrit Cole",5,5,18
"26629",3,4,2,3,3,2,4,1,2,3,4,2,2,2,3,3,5,4,"Gerrit Cole",5,5,18
"26630",4,4,2,3,3,3,4,1,3,3,3,2,2,2,4,3,5,4,"Gerrit Cole",5,5,18
"26631",2,2,4,3,3,3,2,4,3,3,3,4,3,4,3,4,1,2,"Matthew Boyd",2,2,18
"26632",3,2,4,2,4,3,2,3,3,2,3,4,3,4,3,4,2,1,"Matthew Boyd",3,3,18
"26633",3,2,4,2,5,3,2,3,4,1,3,4,3,4,3,4,1,1,"Matthew Boyd",3,3,18
"26634",3,2,4,3,3,4,2,3,4,3,2,4,3,4,2,3,3,2,"Matthew Boyd",3,3,18
"26635",3,2,4,2,4,3,2,4,3,2,3,4,3,4,2,4,2,2,"Matthew Boyd",2,2,18
"26636",3,2,4,2,4,2,2,4,2,2,4,4,3,4,3,4,2,1,"Matthew Boyd",2,2,18
"26637",3,2,4,2,3,1,2,4,2,3,5,4,3,4,2,4,2,2,"Matthew Boyd",2,2,18
"26638",3,2,4,2,5,3,3,3,3,1,3,4,3,4,3,4,2,2,"Matthew Boyd",3,3,18
"26639",3,2,4,2,4,4,2,3,4,2,2,4,3,4,3,4,2,2,"Matthew Boyd",3,3,18
"26640",3,2,4,2,3,2,2,3,3,3,4,4,3,4,3,4,2,2,"Matthew Boyd",3,3,18
"26641",1,2,4,3,3,2,2,5,3,3,4,4,3,4,3,4,1,2,"Matthew Boyd",1,1,18
"26642",2,2,4,3,2,1,2,4,1,4,5,4,2,4,3,4,2,2,"Matthew Boyd",2,2,18
"26643",3,2,4,2,2,2,2,4,3,4,4,4,3,4,2,4,2,2,"Matthew Boyd",3,2,18
"26644",3,3,4,3,2,5,2,3,4,4,1,4,3,4,2,3,2,2,"Matthew Boyd",3,3,18
"26645",3,3,4,3,4,2,2,3,2,2,4,4,3,4,2,3,2,2,"Matthew Boyd",3,3,18
"26646",2,2,4,2,1,3,1,3,3,5,3,4,3,4,3,4,3,2,"Matthew Boyd",3,3,18
"26647",2,2,5,2,1,2,1,3,2,5,4,4,3,5,3,4,2,1,"Matthew Boyd",3,3,18
"26648",2,2,4,2,3,2,2,3,3,3,4,4,3,4,2,3,2,2,"Matthew Boyd",3,3,18
"26649",2,3,4,3,2,1,2,4,2,4,5,4,2,4,3,4,1,2,"Matthew Boyd",2,2,18
"26650",3,2,4,3,2,2,2,4,3,4,4,4,3,4,3,4,2,2,"Matthew Boyd",2,2,18
"26651",2,2,4,2,5,3,2,4,4,1,3,4,3,4,3,4,1,2,"Matthew Boyd",2,2,18
"26652",2,2,4,2,2,2,2,4,2,4,4,4,3,4,3,4,2,2,"Matthew Boyd",2,2,18
"26653",2,2,4,3,2,3,2,5,4,4,3,4,3,4,3,4,2,2,"Matthew Boyd",2,2,18
"26654",2,2,4,2,2,4,2,4,4,4,2,4,3,4,2,4,2,2,"Matthew Boyd",2,2,18
"26655",3,2,4,2,4,2,2,3,3,2,4,4,3,4,3,4,2,2,"Matthew Boyd",3,3,18
"26656",3,2,4,2,3,3,2,3,3,3,3,4,3,4,3,4,2,2,"Matthew Boyd",3,3,18
"26657",2,2,4,2,2,4,2,3,4,4,2,4,3,4,2,3,2,2,"Matthew Boyd",3,3,18
"26658",2,2,4,2,3,3,2,4,4,3,3,4,3,4,2,4,2,2,"Matthew Boyd",2,2,18
"26659",1,2,4,2,2,3,2,4,4,4,3,4,3,4,3,4,2,2,"Matthew Boyd",2,2,18
"26660",1,2,4,2,2,3,2,4,3,4,3,4,3,4,3,4,1,2,"Matthew Boyd",2,3,18
"26661",3,2,4,2,3,4,2,4,4,3,2,4,3,4,3,4,2,1,"Matthew Boyd",2,2,18
"26662",1,2,4,3,4,2,2,5,3,2,4,4,3,4,3,4,2,2,"Matthew Boyd",1,1,18
"26663",1,2,4,2,5,3,3,5,4,1,3,4,3,4,2,4,1,2,"Matthew Boyd",1,1,18
"26664",1,2,4,3,4,3,2,5,3,2,3,4,3,4,3,4,2,2,"Matthew Boyd",1,1,18
"26665",3,4,4,4,5,4,3,3,4,1,2,4,3,5,4,3,2,2,"Matthew Boyd",3,2,18
"26666",3,2,4,3,5,4,3,4,4,1,2,4,3,4,3,4,2,2,"Matthew Boyd",2,2,18
"26667",3,2,4,2,2,4,2,4,4,4,2,4,3,4,3,4,2,2,"Matthew Boyd",2,2,18
"26668",1,2,4,2,3,3,2,5,3,3,3,4,3,4,3,4,1,2,"Matthew Boyd",1,1,18
"26669",1,2,4,2,2,1,2,4,2,4,5,4,3,4,3,4,2,2,"Matthew Boyd",2,2,18
"26670",2,2,4,3,2,2,2,4,2,4,4,4,3,4,3,3,3,2,"Matthew Boyd",3,3,18
"26671",2,2,4,2,1,2,2,4,3,5,4,4,3,4,3,4,3,2,"Matthew Boyd",3,3,18
"26672",1,2,4,2,3,2,2,5,3,3,4,4,3,4,3,4,2,2,"Matthew Boyd",1,1,18
"26673",3,2,2,1,3,3,4,2,3,3,3,2,2,2,3,4,3,5,"Charlie Morton",4,4,18
"26674",3,2,1,2,3,1,4,1,1,3,5,2,2,1,4,4,2,5,"Charlie Morton",5,5,18
"26675",4,2,1,2,2,3,4,2,4,4,3,2,3,1,4,4,2,5,"Charlie Morton",4,4,18
"26676",4,2,1,2,3,4,4,2,4,3,2,2,3,1,4,5,2,5,"Charlie Morton",4,4,18
"26677",3,1,1,1,2,3,4,2,4,4,3,2,3,1,4,5,1,5,"Charlie Morton",4,4,18
"26678",3,2,1,1,3,2,4,1,2,3,4,2,2,1,4,5,3,5,"Charlie Morton",5,5,18
"26679",3,1,1,1,3,3,4,2,3,3,3,2,2,1,4,5,3,5,"Charlie Morton",4,4,18
"26680",3,2,2,2,4,3,4,2,4,2,3,2,2,2,3,4,2,4,"Charlie Morton",4,4,18
"26681",2,2,2,2,3,2,4,2,3,3,4,2,2,2,3,4,1,4,"Charlie Morton",4,4,18
"26682",2,1,1,1,5,3,5,3,3,1,3,2,2,1,4,4,2,5,"Charlie Morton",3,4,18
"26683",3,2,1,2,3,3,4,2,3,3,3,2,2,1,4,4,2,5,"Charlie Morton",4,4,18
"26684",3,3,1,3,4,2,4,2,2,2,4,2,2,1,4,4,3,4,"Charlie Morton",4,4,18
"26685",2,2,1,2,3,1,4,2,2,3,5,2,2,1,4,4,2,5,"Charlie Morton",4,4,18
"26686",2,2,2,2,5,2,4,2,3,1,4,2,2,2,4,4,2,4,"Charlie Morton",4,4,18
"26687",4,3,2,3,4,5,4,2,4,2,1,2,3,2,4,3,3,4,"Charlie Morton",4,4,18
"26688",2,3,2,3,5,2,4,2,2,1,4,2,3,2,4,3,3,4,"Charlie Morton",4,5,18
"26689",2,3,2,2,5,1,5,2,2,1,5,2,2,1,4,4,2,4,"Charlie Morton",4,5,18
"26690",3,3,1,2,4,2,4,2,2,2,4,2,2,1,4,4,3,5,"Charlie Morton",4,5,18
"26691",3,3,2,3,2,2,4,2,2,4,4,2,2,1,4,4,3,4,"Charlie Morton",4,4,18
"26692",3,1,2,1,1,4,3,2,4,5,2,2,3,2,4,4,2,5,"Charlie Morton",4,4,18
"26693",3,2,2,2,3,2,4,2,2,3,4,2,2,2,3,4,2,4,"Charlie Morton",4,5,18
"26694",4,2,2,2,4,3,4,2,3,2,3,2,2,2,3,4,2,4,"Charlie Morton",4,4,18
"26695",3,2,1,2,4,2,4,2,2,2,4,2,2,1,4,4,3,5,"Charlie Morton",4,4,18
"26696",3,2,1,2,3,1,4,2,2,3,5,2,2,1,4,5,3,5,"Charlie Morton",4,4,18
"26697",3,3,2,2,4,4,4,2,4,2,2,2,3,1,4,4,3,4,"Charlie Morton",4,5,18
"26698",4,1,2,1,1,3,4,2,3,5,3,2,2,2,3,4,2,5,"Charlie Morton",4,4,18
"26699",4,2,1,2,2,2,4,2,3,4,4,2,2,1,4,4,3,5,"Charlie Morton",4,4,18
"26700",3,2,1,1,1,3,4,3,3,5,3,2,3,1,4,5,2,5,"Charlie Morton",3,3,18
"26701",2,1,2,1,3,4,4,2,4,3,2,2,3,2,3,4,1,5,"Charlie Morton",3,4,18
"26702",3,2,1,2,2,4,4,2,4,4,2,2,3,1,4,4,3,5,"Charlie Morton",4,4,18
"26703",2,1,2,1,4,4,4,2,4,2,2,2,3,2,3,4,2,5,"Charlie Morton",4,4,18
"26704",3,2,1,2,3,3,4,2,4,3,3,2,3,1,4,4,2,5,"Charlie Morton",4,4,18
"26705",2,2,2,2,1,3,4,2,4,5,3,2,3,2,4,4,2,5,"Charlie Morton",3,4,18
"26706",2,2,2,2,4,3,4,3,4,2,3,2,3,2,4,4,2,5,"Charlie Morton",3,4,18
"26707",2,1,2,1,3,2,4,3,3,3,4,2,2,2,3,4,1,4,"Charlie Morton",3,4,18
"26708",2,1,2,1,4,2,4,3,3,2,4,2,2,2,3,4,2,5,"Charlie Morton",3,4,18
"26709",2,1,2,1,1,4,4,3,5,5,2,1,2,2,3,4,4,4,"Max Scherzer",3,3,18
"26710",2,2,2,2,4,3,5,3,4,2,3,1,2,2,3,4,3,5,"Max Scherzer",4,4,18
"26711",2,2,2,2,4,2,5,3,3,2,4,1,2,2,3,4,4,4,"Max Scherzer",3,3,18
"26712",2,1,2,1,3,4,5,3,5,3,2,1,2,2,3,4,4,5,"Max Scherzer",3,4,18
"26713",2,1,1,1,3,3,5,2,4,3,3,1,1,1,3,5,4,5,"Max Scherzer",4,4,18
"26714",3,2,2,2,1,4,4,2,4,5,2,1,2,2,4,4,3,4,"Max Scherzer",4,4,18
"26715",3,2,2,2,5,5,5,3,5,1,1,1,2,2,3,4,3,4,"Max Scherzer",3,3,18
"26716",3,2,2,2,3,2,5,2,3,3,4,1,1,2,4,4,4,4,"Max Scherzer",4,4,18
"26717",4,2,2,2,2,4,4,1,4,4,2,1,2,2,3,4,4,4,"Max Scherzer",4,5,18
"26718",3,2,1,2,1,2,4,3,3,5,4,1,1,1,4,4,4,5,"Max Scherzer",3,3,18
"26719",2,2,2,2,3,4,5,3,5,3,2,1,2,2,3,4,4,4,"Max Scherzer",3,3,18
"26720",2,2,2,2,2,3,4,2,4,4,3,1,1,2,4,4,4,5,"Max Scherzer",4,4,18
"26721",2,1,2,1,3,3,5,3,4,3,3,1,2,2,3,4,4,5,"Max Scherzer",3,4,18
"26722",3,1,2,1,2,3,4,2,4,4,3,1,1,2,3,4,4,5,"Max Scherzer",4,4,18
"26723",3,2,2,2,2,4,4,3,4,4,2,1,2,2,3,4,4,5,"Max Scherzer",3,3,18
"26724",3,2,1,2,2,4,4,3,4,4,2,1,2,1,4,4,4,5,"Max Scherzer",3,3,18
"26725",3,2,2,2,2,3,4,2,4,4,3,1,2,2,3,4,4,4,"Max Scherzer",4,4,18
"26726",3,2,2,2,1,3,4,3,4,5,4,1,1,2,3,4,4,4,"Max Scherzer",3,4,18
"26727",3,2,1,2,4,2,5,2,3,2,4,1,1,1,4,4,3,4,"Max Scherzer",4,4,18
"26728",3,1,2,1,3,4,5,2,5,3,2,1,2,2,3,4,4,4,"Max Scherzer",4,4,18
"26729",2,1,2,1,1,5,4,2,5,5,1,1,1,2,3,4,3,4,"Max Scherzer",4,5,18
"26730",3,2,1,2,4,3,5,3,4,2,3,1,1,2,4,4,4,4,"Max Scherzer",3,3,18
"26731",4,2,1,2,2,2,4,2,4,4,4,1,1,1,4,4,4,5,"Max Scherzer",4,3,18
"26732",4,3,1,2,4,3,5,2,3,2,3,1,1,1,4,4,4,4,"Max Scherzer",4,3,18
"26733",3,1,2,1,1,4,4,2,5,5,2,1,1,2,3,4,4,4,"Max Scherzer",4,4,18
"26734",3,1,2,1,3,4,5,2,5,3,2,1,1,2,3,4,3,5,"Max Scherzer",4,4,18
"26735",3,1,2,1,3,2,5,2,4,3,4,1,1,2,3,4,4,5,"Max Scherzer",4,4,18
"26736",2,2,2,2,3,3,5,2,4,3,3,1,1,2,3,4,4,4,"Max Scherzer",4,4,18
"26737",3,2,2,2,3,4,5,2,5,3,2,1,2,2,3,4,4,4,"Max Scherzer",4,4,18
"26738",2,1,2,1,3,4,5,2,5,3,2,1,1,2,3,4,3,5,"Max Scherzer",4,4,18
"26739",3,1,2,1,3,4,5,2,5,3,2,1,1,2,3,4,4,5,"Max Scherzer",4,4,18
"26740",3,1,2,1,3,4,5,2,5,3,2,1,1,2,3,4,3,4,"Max Scherzer",4,4,18
"26741",3,2,2,2,3,4,5,1,5,3,2,1,1,2,3,3,3,4,"Max Scherzer",5,5,18
"26742",3,2,2,2,3,3,5,2,4,3,3,1,1,2,3,3,3,4,"Max Scherzer",4,4,18
"26743",3,2,2,2,3,4,5,2,5,3,2,1,1,2,2,3,3,4,"Max Scherzer",4,4,18
"26744",3,3,2,2,5,4,5,2,4,1,2,1,1,2,3,3,3,4,"Max Scherzer",4,5,18
"26745",4,2,2,2,1,5,4,1,5,5,1,1,1,2,3,3,3,4,"Max Scherzer",5,5,18
"26746",3,2,2,2,3,4,5,2,5,3,2,1,1,2,3,3,3,4,"Max Scherzer",4,4,18
"26747",3,2,1,2,4,2,5,3,3,2,4,1,1,1,4,4,4,4,"Max Scherzer",3,3,18
"26748",3,2,2,2,3,3,5,3,4,3,3,1,1,2,4,4,4,4,"Max Scherzer",3,3,18
"26749",3,2,2,2,2,3,4,3,4,4,3,1,1,2,3,4,4,4,"Max Scherzer",3,3,18
"26750",3,2,2,2,3,3,5,2,4,3,3,1,1,2,3,4,4,4,"Max Scherzer",4,4,18
"26751",3,2,2,1,3,4,5,2,5,3,2,1,1,2,3,4,4,4,"Max Scherzer",4,4,18
"26752",2,2,1,2,5,1,5,3,2,1,5,1,1,1,4,4,5,5,"Max Scherzer",3,3,18
"26753",2,2,2,2,3,4,5,3,4,3,2,1,2,2,4,4,4,4,"Max Scherzer",3,4,18
"26754",2,1,2,1,2,4,4,3,5,4,2,1,2,2,3,4,4,5,"Max Scherzer",3,4,18
"26755",2,1,2,1,3,5,5,3,5,3,1,1,2,2,3,4,2,5,"Max Scherzer",3,3,18
"26756",2,1,1,1,1,3,4,3,5,5,3,1,1,1,3,5,3,5,"Max Scherzer",3,3,18
"26757",3,1,1,1,3,3,5,2,4,3,3,1,2,1,4,4,4,5,"Max Scherzer",4,4,18
"26758",3,1,2,1,2,4,4,2,5,4,2,1,1,2,3,4,4,5,"Max Scherzer",4,4,18
"26759",3,2,2,2,4,5,5,2,5,2,1,1,2,2,3,3,4,4,"Max Scherzer",4,4,18
